pair_id,cluster,n_seqs,mean_pid_to_F1,median_pid_to_F1,mean_pid_to_F2,median_pid_to_F2,mean_pid_to_query,median_pid_to_query
2kb8A_6vw2A,ShallowMsa_002,32,0.4331597222222222,0.4444444444444444,,,0.4331597222222222,0.4444444444444444
2kb8A_6vw2A,ShallowMsa_003,30,0.8672547547547549,0.8648648648648649,,,0.8672547547547549,0.8648648648648649
2kb8A_6vw2A,ShallowMsa_004,25,0.7610216738477608,0.7837837837837838,,,0.7610216738477608,0.7837837837837838
2kb8A_6vw2A,ShallowMsa_005,25,0.7667783000391697,0.7567567567567568,,,0.7667783000391697,0.7567567567567568
2kb8A_6vw2A,ShallowMsa_006,25,0.44888888888888895,0.4444444444444444,,,0.44888888888888895,0.4444444444444444
2kb8A_6vw2A,ShallowMsa_007,23,0.6182262129804663,0.625,,,0.6182262129804663,0.625
2kb8A_6vw2A,ShallowMsa_008,23,0.6205951374715678,0.625,,,0.6205951374715678,0.625
2kb8A_6vw2A,ShallowMsa_009,23,0.7423099466800123,0.7916666666666666,,,0.7423099466800123,0.7916666666666666
2kb8A_6vw2A,ShallowMsa_010,23,0.7604778691735213,0.7837837837837838,,,0.7604778691735213,0.7837837837837838
2kb8A_6vw2A,ShallowMsa_011,22,0.4790075120957473,0.5416666666666666,,,0.4790075120957473,0.5416666666666666
2kb8A_6vw2A,ShallowMsa_012,22,0.3896958507921075,0.3888888888888889,,,0.3896958507921075,0.3888888888888889
2kb8A_6vw2A,ShallowMsa_013,20,0.6484562873149831,0.6666666666666666,,,0.6484562873149831,0.6666666666666666
2kb8A_6vw2A,ShallowMsa_014,20,0.4749999999999999,0.4722222222222222,,,0.4749999999999999,0.4722222222222222
2kb8A_6vw2A,ShallowMsa_015,20,0.4535231782106782,0.4722222222222222,,,0.4535231782106782,0.4722222222222222
2kb8A_6vw2A,ShallowMsa_016,15,0.7215715715715716,0.7222222222222222,,,0.7215715715715716,0.7222222222222222
2kb8A_6vw2A,ShallowMsa_017,15,0.7658012529336059,0.7714285714285715,,,0.7658012529336059,0.7714285714285715
2kb8A_6vw2A,ShallowMsa_018,13,0.6919321017147104,0.7,,,0.6919321017147104,0.7
2kb8A_6vw2A,ShallowMsa_019,13,0.7380457380457381,0.7297297297297297,,,0.7380457380457381,0.7297297297297297
2kkwA_2n0aD,ShallowMsa_000,142,0.6462940502822073,0.6410256410256411,,,0.6462940502822073,0.6410256410256411
2kkwA_2n0aD,ShallowMsa_001,51,0.6467960779240262,0.6428571428571429,,,0.6467960779240262,0.6428571428571429
2kkwA_2n0aD,ShallowMsa_002,51,0.59576366766892,0.5961538461538461,,,0.59576366766892,0.5961538461538461
2kkwA_2n0aD,ShallowMsa_003,39,0.5246744227165794,0.528,,,0.5246744227165794,0.528
2kkwA_2n0aD,ShallowMsa_004,35,0.8982520904585796,0.8776978417266187,,,0.8982520904585796,0.8776978417266187
2kkwA_2n0aD,ShallowMsa_005,35,0.7304898702640604,0.8270676691729323,,,0.7304898702640604,0.8270676691729323
2kkwA_2n0aD,ShallowMsa_006,33,0.5914667526687856,0.5943396226415094,,,0.5914667526687856,0.5943396226415094
2kkwA_2n0aD,ShallowMsa_007,32,0.6277716414951816,0.6163879598662207,,,0.6277716414951816,0.6163879598662207
2kkwA_2n0aD,ShallowMsa_008,32,0.9457187822219641,0.9516896938013443,,,0.9457187822219641,0.9516896938013443
2kkwA_2n0aD,ShallowMsa_009,32,0.5148609797471406,0.4803585049580473,,,0.5148609797471406,0.4803585049580473
2kkwA_2n0aD,ShallowMsa_010,29,0.6547171683687478,0.6551724137931034,,,0.6547171683687478,0.6551724137931034
2kkwA_2n0aD,ShallowMsa_011,29,0.39725091377610333,0.4017094017094017,,,0.39725091377610333,0.4017094017094017
2kkwA_2n0aD,ShallowMsa_012,29,0.5924817633432061,0.5923076923076923,,,0.5924817633432061,0.5923076923076923
2kkwA_2n0aD,ShallowMsa_013,26,0.5969977436215708,0.5951948405849758,,,0.5969977436215708,0.5951948405849758
2kkwA_2n0aD,ShallowMsa_014,25,0.48110855148546555,0.48214285714285715,,,0.48110855148546555,0.48214285714285715
2kkwA_2n0aD,ShallowMsa_015,24,0.872601345637292,0.8785714285714286,,,0.872601345637292,0.8785714285714286
2kkwA_2n0aD,ShallowMsa_016,23,0.6826614950130196,0.6904761904761905,,,0.6826614950130196,0.6904761904761905
2kkwA_2n0aD,ShallowMsa_017,22,0.5233880154817784,0.5333438685208597,,,0.5233880154817784,0.5333438685208597
2kkwA_2n0aD,ShallowMsa_018,21,0.6112610748122265,0.6086956521739131,,,0.6112610748122265,0.6086956521739131
2kkwA_2n0aD,ShallowMsa_019,21,0.6211038855691386,0.6272727272727273,,,0.6211038855691386,0.6272727272727273
2kkwA_2n0aD,ShallowMsa_020,21,0.46943142569717733,0.4807692307692308,,,0.46943142569717733,0.4807692307692308
2kkwA_2n0aD,ShallowMsa_021,20,0.5851476069021101,0.5779816513761468,,,0.5851476069021101,0.5779816513761468
2kkwA_2n0aD,ShallowMsa_022,20,0.6053088259287943,0.648271679805943,,,0.6053088259287943,0.648271679805943
2kkwA_2n0aD,ShallowMsa_023,20,0.8190665967419516,0.8546583850931677,,,0.8190665967419516,0.8546583850931677
2kkwA_2n0aD,ShallowMsa_024,19,0.5866816940381717,0.5865384615384616,,,0.5866816940381717,0.5865384615384616
2kkwA_2n0aD,ShallowMsa_025,19,0.5247233949458031,0.5213675213675214,,,0.5247233949458031,0.5213675213675214
2kkwA_2n0aD,ShallowMsa_026,14,0.6240108789532683,0.6281313131313131,,,0.6240108789532683,0.6281313131313131
2kkwA_2n0aD,ShallowMsa_027,14,0.7424986148619585,0.7337991718426502,,,0.7424986148619585,0.7337991718426502
2kkwA_2n0aD,ShallowMsa_028,14,0.5825732945809624,0.5828847163865547,,,0.5825732945809624,0.5828847163865547
2kkwA_2n0aD,ShallowMsa_029,13,0.594147706297239,0.5945945945945946,,,0.594147706297239,0.5945945945945946
2kkwA_2n0aD,ShallowMsa_030,13,0.5641893985263301,0.5612244897959183,,,0.5641893985263301,0.5612244897959183
2kkwA_2n0aD,ShallowMsa_031,12,0.5932654648854553,0.591743119266055,,,0.5932654648854553,0.591743119266055
2lelA_2k0qA,ShallowMsa_000,56,0.5096601204668613,0.5225576662143826,,,0.5096601204668613,0.5225576662143826
2lelA_2k0qA,ShallowMsa_001,43,0.4179217677554137,0.4153846153846154,,,0.4179217677554137,0.4153846153846154
2lelA_2k0qA,ShallowMsa_002,42,0.49216072064441896,0.4919334186939821,,,0.49216072064441896,0.4919334186939821
2lelA_2k0qA,ShallowMsa_003,34,0.3449630272888624,0.34545454545454546,,,0.3449630272888624,0.34545454545454546
2lelA_2k0qA,ShallowMsa_004,31,0.40187124491364723,0.4057971014492754,,,0.40187124491364723,0.4057971014492754
2lelA_2k0qA,ShallowMsa_005,26,0.42109097867180945,0.4353369763205829,,,0.42109097867180945,0.4353369763205829
2lelA_2k0qA,ShallowMsa_006,23,0.48934424130961157,0.49295774647887325,,,0.48934424130961157,0.49295774647887325
2lelA_2k0qA,ShallowMsa_007,23,0.523041682407186,0.5277777777777778,,,0.523041682407186,0.5277777777777778
2lelA_2k0qA,ShallowMsa_008,23,0.36755446932679087,0.37254901960784315,,,0.36755446932679087,0.37254901960784315
2lelA_2k0qA,ShallowMsa_009,22,0.5593829566744266,0.558599695585997,,,0.5593829566744266,0.558599695585997
2lelA_2k0qA,ShallowMsa_010,22,0.5135886694638608,0.5083333333333333,,,0.5135886694638608,0.5083333333333333
2lelA_2k0qA,ShallowMsa_011,22,0.3631280802584165,0.3615056818181818,,,0.3631280802584165,0.3615056818181818
2lelA_2k0qA,ShallowMsa_012,20,0.40465298764827073,0.4074074074074074,,,0.40465298764827073,0.4074074074074074
2lelA_2k0qA,ShallowMsa_013,19,0.7162500860410134,0.6376811594202898,,,0.7162500860410134,0.6376811594202898
2lelA_2k0qA,ShallowMsa_014,19,0.5483229034390567,0.5405405405405406,,,0.5483229034390567,0.5405405405405406
2lelA_2k0qA,ShallowMsa_015,17,0.3325443456375141,0.32142857142857145,,,0.3325443456375141,0.32142857142857145
2lelA_2k0qA,ShallowMsa_016,14,0.4316467885205257,0.41369047619047616,,,0.4316467885205257,0.41369047619047616
2lelA_2k0qA,ShallowMsa_017,13,0.5285528267149038,0.5272727272727272,,,0.5285528267149038,0.5272727272727272
2lelA_2k0qA,ShallowMsa_018,12,0.44074759036252714,0.44529914529914527,,,0.44074759036252714,0.44529914529914527
2lelA_2k0qA,ShallowMsa_019,12,0.3963805010703731,0.40003628447024675,,,0.3963805010703731,0.40003628447024675
2lepA_4hddA,ShallowMsa_000,500,0.2930679637984382,0.2833333333333333,,,0.2930679637984382,0.2833333333333333
2lepA_4hddA,ShallowMsa_001,269,0.29355884383408165,0.288135593220339,,,0.29355884383408165,0.288135593220339
2lepA_4hddA,ShallowMsa_002,207,0.608176476443615,0.5409836065573771,,,0.608176476443615,0.5409836065573771
2lepA_4hddA,ShallowMsa_003,180,0.28263117319554965,0.2786885245901639,,,0.28263117319554965,0.2786885245901639
2lepA_4hddA,ShallowMsa_004,102,0.2720734659227723,0.26229508196721313,,,0.2720734659227723,0.26229508196721313
2lepA_4hddA,ShallowMsa_005,101,0.28538118347080926,0.29310344827586204,,,0.28538118347080926,0.29310344827586204
2lepA_4hddA,ShallowMsa_006,88,0.27095619652992364,0.26666666666666666,,,0.27095619652992364,0.26666666666666666
2lepA_4hddA,ShallowMsa_007,84,0.27692606449368956,0.27586206896551724,,,0.27692606449368956,0.27586206896551724
2lepA_4hddA,ShallowMsa_008,81,0.4598279382921926,0.4576271186440678,,,0.4598279382921926,0.4576271186440678
2lepA_4hddA,ShallowMsa_009,80,0.37957452233279004,0.38333333333333336,,,0.37957452233279004,0.38333333333333336
2lepA_4hddA,ShallowMsa_010,79,0.32171585984770007,0.3225806451612903,,,0.32171585984770007,0.3225806451612903
2lepA_4hddA,ShallowMsa_011,74,0.2798987038501993,0.2786885245901639,,,0.2798987038501993,0.2786885245901639
2lepA_4hddA,ShallowMsa_012,71,0.2899551765436256,0.2826086956521739,,,0.2899551765436256,0.2826086956521739
2lepA_4hddA,ShallowMsa_013,70,0.31353134376856273,0.31666666666666665,,,0.31353134376856273,0.31666666666666665
2lepA_4hddA,ShallowMsa_014,68,0.4249935921870047,0.3760958503798948,,,0.4249935921870047,0.3760958503798948
2lepA_4hddA,ShallowMsa_015,68,0.2538722235349615,0.25862068965517243,,,0.2538722235349615,0.25862068965517243
2lepA_4hddA,ShallowMsa_016,68,0.29774365118651125,0.29508196721311475,,,0.29774365118651125,0.29508196721311475
2lepA_4hddA,ShallowMsa_017,66,0.5008343221814877,0.5,,,0.5008343221814877,0.5
2lepA_4hddA,ShallowMsa_018,63,0.3061719194935341,0.29508196721311475,,,0.3061719194935341,0.29508196721311475
2lepA_4hddA,ShallowMsa_019,62,0.30644507290134715,0.31231527093596056,,,0.30644507290134715,0.31231527093596056
2lepA_4hddA,ShallowMsa_020,61,0.24448455051858578,0.24528301886792453,,,0.24448455051858578,0.24528301886792453
2lepA_4hddA,ShallowMsa_021,61,0.2857609194642174,0.27586206896551724,,,0.2857609194642174,0.27586206896551724
2lepA_4hddA,ShallowMsa_022,61,0.39803359796722154,0.39344262295081966,,,0.39803359796722154,0.39344262295081966
2lepA_4hddA,ShallowMsa_023,60,0.3486233439240248,0.36666666666666664,,,0.3486233439240248,0.36666666666666664
2lepA_4hddA,ShallowMsa_024,59,0.3095964678268894,0.3,,,0.3095964678268894,0.3
2lepA_4hddA,ShallowMsa_025,59,0.28532495758029974,0.288135593220339,,,0.28532495758029974,0.288135593220339
2lepA_4hddA,ShallowMsa_026,59,0.40546790919073183,0.4098360655737705,,,0.40546790919073183,0.4098360655737705
2lepA_4hddA,ShallowMsa_027,58,0.2804779583269428,0.2772752967778406,,,0.2804779583269428,0.2772752967778406
2lepA_4hddA,ShallowMsa_028,58,0.2635761156860459,0.2542372881355932,,,0.2635761156860459,0.2542372881355932
2lepA_4hddA,ShallowMsa_029,58,0.30571475903972695,0.3009085213032581,,,0.30571475903972695,0.3009085213032581
2lepA_4hddA,ShallowMsa_030,58,0.4125024356304068,0.4359649122807018,,,0.4125024356304068,0.4359649122807018
2lepA_4hddA,ShallowMsa_031,57,0.30586136721325075,0.29508196721311475,,,0.30586136721325075,0.29508196721311475
2lepA_4hddA,ShallowMsa_032,55,0.30956043140591666,0.3050847457627119,,,0.30956043140591666,0.3050847457627119
2lepA_4hddA,ShallowMsa_033,54,0.3713682817173746,0.3684210526315789,,,0.3713682817173746,0.3684210526315789
2lepA_4hddA,ShallowMsa_034,52,0.9007343128816656,0.9193548387096774,,,0.9007343128816656,0.9193548387096774
2lepA_4hddA,ShallowMsa_035,51,0.2876810337517211,0.2786885245901639,,,0.2876810337517211,0.2786885245901639
2lepA_4hddA,ShallowMsa_036,51,0.31626551238395906,0.31666666666666665,,,0.31626551238395906,0.31666666666666665
2lepA_4hddA,ShallowMsa_037,51,0.3427908557996804,0.3442622950819672,,,0.3427908557996804,0.3442622950819672
2lepA_4hddA,ShallowMsa_038,48,0.26220247062563495,0.25974512743628186,,,0.26220247062563495,0.25974512743628186
2lepA_4hddA,ShallowMsa_039,47,0.30697481027545537,0.3,,,0.30697481027545537,0.3
2lepA_4hddA,ShallowMsa_040,47,0.29936101501005324,0.29508196721311475,,,0.29936101501005324,0.29508196721311475
2lepA_4hddA,ShallowMsa_041,46,0.28200599570030854,0.2833333333333333,,,0.28200599570030854,0.2833333333333333
2lepA_4hddA,ShallowMsa_042,46,0.362127366422308,0.3559322033898305,,,0.362127366422308,0.3559322033898305
2lepA_4hddA,ShallowMsa_043,45,0.29060994879047697,0.2833333333333333,,,0.29060994879047697,0.2833333333333333
2lepA_4hddA,ShallowMsa_044,45,0.295465072454217,0.29310344827586204,,,0.295465072454217,0.29310344827586204
2lepA_4hddA,ShallowMsa_045,45,0.29388925993391996,0.288135593220339,,,0.29388925993391996,0.288135593220339
2lepA_4hddA,ShallowMsa_046,45,0.4931401494441408,0.4915254237288136,,,0.4931401494441408,0.4915254237288136
2lepA_4hddA,ShallowMsa_047,44,0.2756143810071103,0.2604578858111928,,,0.2756143810071103,0.2604578858111928
2lepA_4hddA,ShallowMsa_048,44,0.28373479179219857,0.28573446327683616,,,0.28373479179219857,0.28573446327683616
2lepA_4hddA,ShallowMsa_049,44,0.307035050601924,0.29754098360655734,,,0.307035050601924,0.29754098360655734
2lepA_4hddA,ShallowMsa_050,43,0.3965871048208627,0.4,,,0.3965871048208627,0.4
2lepA_4hddA,ShallowMsa_051,42,0.257111455404128,0.25,,,0.257111455404128,0.25
2lepA_4hddA,ShallowMsa_052,41,0.29985455930268956,0.3,,,0.29985455930268956,0.3
2lepA_4hddA,ShallowMsa_053,41,0.30997945521876535,0.3114754098360656,,,0.30997945521876535,0.3114754098360656
2lepA_4hddA,ShallowMsa_054,41,0.2926164877593225,0.3,,,0.2926164877593225,0.3
2lepA_4hddA,ShallowMsa_055,41,0.3938125209720773,0.39655172413793105,,,0.3938125209720773,0.39655172413793105
2lepA_4hddA,ShallowMsa_056,40,0.2764651761608587,0.26666666666666666,,,0.2764651761608587,0.26666666666666666
2lepA_4hddA,ShallowMsa_057,40,0.2934711033425159,0.29508196721311475,,,0.2934711033425159,0.29508196721311475
2lepA_4hddA,ShallowMsa_058,40,0.27372368770021505,0.26666666666666666,,,0.27372368770021505,0.26666666666666666
2lepA_4hddA,ShallowMsa_059,40,0.3091095130004964,0.3114754098360656,,,0.3091095130004964,0.3114754098360656
2lepA_4hddA,ShallowMsa_060,39,0.3367619528349041,0.3333333333333333,,,0.3367619528349041,0.3333333333333333
2lepA_4hddA,ShallowMsa_061,39,0.36555680615803726,0.3684210526315789,,,0.36555680615803726,0.3684210526315789
2lepA_4hddA,ShallowMsa_062,38,0.2770483748598193,0.2845238095238095,,,0.2770483748598193,0.2845238095238095
2lepA_4hddA,ShallowMsa_063,37,0.3379198640866683,0.3333333333333333,,,0.3379198640866683,0.3333333333333333
2lepA_4hddA,ShallowMsa_064,37,0.26916963528761145,0.26666666666666666,,,0.26916963528761145,0.26666666666666666
2lepA_4hddA,ShallowMsa_065,37,0.2542202416243022,0.25,,,0.2542202416243022,0.25
2lepA_4hddA,ShallowMsa_066,37,0.28649103322386066,0.2833333333333333,,,0.28649103322386066,0.2833333333333333
2lepA_4hddA,ShallowMsa_067,37,0.32898292203982055,0.35,,,0.32898292203982055,0.35
2lepA_4hddA,ShallowMsa_068,36,0.3047819923819596,0.3103448275862069,,,0.3047819923819596,0.3103448275862069
2lepA_4hddA,ShallowMsa_069,36,0.3191342861108317,0.3140710382513661,,,0.3191342861108317,0.3140710382513661
2lepA_4hddA,ShallowMsa_070,34,0.27176891313057716,0.2711864406779661,,,0.27176891313057716,0.2711864406779661
2lepA_4hddA,ShallowMsa_071,34,0.8811773254426623,0.8852459016393442,,,0.8811773254426623,0.8852459016393442
2lepA_4hddA,ShallowMsa_072,32,0.26873726498101325,0.26666666666666666,,,0.26873726498101325,0.26666666666666666
2lepA_4hddA,ShallowMsa_073,32,0.2842652791052353,0.2833333333333333,,,0.2842652791052353,0.2833333333333333
2lepA_4hddA,ShallowMsa_074,32,0.31417142386460506,0.3157894736842105,,,0.31417142386460506,0.3157894736842105
2lepA_4hddA,ShallowMsa_075,30,0.47745557841267067,0.48360215053763445,,,0.47745557841267067,0.48360215053763445
2lepA_4hddA,ShallowMsa_076,30,0.33074381316699153,0.3225806451612903,,,0.33074381316699153,0.3225806451612903
2lepA_4hddA,ShallowMsa_077,29,0.24688632119796736,0.25,,,0.24688632119796736,0.25
2lepA_4hddA,ShallowMsa_078,29,0.28694726416120886,0.2833333333333333,,,0.28694726416120886,0.2833333333333333
2lepA_4hddA,ShallowMsa_079,29,0.2658469945355191,0.26666666666666666,,,0.2658469945355191,0.26666666666666666
2lepA_4hddA,ShallowMsa_080,29,0.38401050053753577,0.38333333333333336,,,0.38401050053753577,0.38333333333333336
2lepA_4hddA,ShallowMsa_081,29,0.4956452360535668,0.4915254237288136,,,0.4956452360535668,0.4915254237288136
2lepA_4hddA,ShallowMsa_082,28,0.29930095741704593,0.29310344827586204,,,0.29930095741704593,0.29310344827586204
2lepA_4hddA,ShallowMsa_083,28,0.3681540805006814,0.36666666666666664,,,0.3681540805006814,0.36666666666666664
2lepA_4hddA,ShallowMsa_084,27,0.2385496638754711,0.23333333333333334,,,0.2385496638754711,0.23333333333333334
2lepA_4hddA,ShallowMsa_085,26,0.27889278385138994,0.2833333333333333,,,0.27889278385138994,0.2833333333333333
2lepA_4hddA,ShallowMsa_086,26,0.2755576371719313,0.26747967479674795,,,0.2755576371719313,0.26747967479674795
2lepA_4hddA,ShallowMsa_087,26,0.8645560400307315,0.8709677419354839,,,0.8645560400307315,0.8709677419354839
2lepA_4hddA,ShallowMsa_088,25,0.3034267650986877,0.2833333333333333,,,0.3034267650986877,0.2833333333333333
2lepA_4hddA,ShallowMsa_089,25,0.3117342444778594,0.3090909090909091,,,0.3117342444778594,0.3090909090909091
2lepA_4hddA,ShallowMsa_090,25,0.26099457152123123,0.2459016393442623,,,0.26099457152123123,0.2459016393442623
2lepA_4hddA,ShallowMsa_091,24,0.35465125592212265,0.34851551956815113,,,0.35465125592212265,0.34851551956815113
2lepA_4hddA,ShallowMsa_092,24,0.35657929286279594,0.35,,,0.35657929286279594,0.35
2lepA_4hddA,ShallowMsa_093,24,0.2591233746192025,0.25615090213231273,,,0.2591233746192025,0.25615090213231273
2lepA_4hddA,ShallowMsa_094,23,0.26182258871684905,0.2553191489361702,,,0.26182258871684905,0.2553191489361702
2lepA_4hddA,ShallowMsa_095,23,0.28621643251638257,0.2833333333333333,,,0.28621643251638257,0.2833333333333333
2lepA_4hddA,ShallowMsa_096,23,0.3193800457012304,0.31666666666666665,,,0.3193800457012304,0.31666666666666665
2lepA_4hddA,ShallowMsa_097,23,0.8482620825859855,0.8548387096774194,,,0.8482620825859855,0.8548387096774194
2lepA_4hddA,ShallowMsa_098,23,0.4653914934591208,0.47540983606557374,,,0.4653914934591208,0.47540983606557374
2lepA_4hddA,ShallowMsa_099,21,0.7981814442681708,0.8032786885245902,,,0.7981814442681708,0.8032786885245902
2lv1A_6lniA,ShallowMsa_000,60,0.3735988788501208,0.3717105263157895,,,0.3735988788501208,0.3717105263157895
2lv1A_6lniA,ShallowMsa_001,45,0.4278793331424909,0.45454545454545453,,,0.4278793331424909,0.45454545454545453
2lv1A_6lniA,ShallowMsa_002,43,0.8903667560611928,0.8823529411764706,,,0.8903667560611928,0.8823529411764706
2lv1A_6lniA,ShallowMsa_003,43,0.8555238007454002,0.8723404255319149,,,0.8555238007454002,0.8723404255319149
2lv1A_6lniA,ShallowMsa_004,40,0.3772695347373678,0.3809869375907112,,,0.3772695347373678,0.3809869375907112
2lv1A_6lniA,ShallowMsa_005,35,0.38693499772501616,0.37254901960784315,,,0.38693499772501616,0.37254901960784315
2lv1A_6lniA,ShallowMsa_006,33,0.404272780927785,0.3684210526315789,,,0.404272780927785,0.3684210526315789
2lv1A_6lniA,ShallowMsa_007,32,0.8922278298239217,0.8987928301426655,,,0.8922278298239217,0.8987928301426655
2lv1A_6lniA,ShallowMsa_008,31,0.673323871283363,0.7966101694915254,,,0.673323871283363,0.7966101694915254
2lv1A_6lniA,ShallowMsa_009,31,0.444933113587722,0.49230769230769234,,,0.444933113587722,0.49230769230769234
2lv1A_6lniA,ShallowMsa_010,31,0.3708985184754614,0.38524590163934425,,,0.3708985184754614,0.38524590163934425
2lv1A_6lniA,ShallowMsa_011,30,0.37374835375772564,0.3891109496124031,,,0.37374835375772564,0.3891109496124031
2lv1A_6lniA,ShallowMsa_012,27,0.33993752310826786,0.35555555555555557,,,0.33993752310826786,0.35555555555555557
2lv1A_6lniA,ShallowMsa_013,26,0.49630991396418117,0.5,,,0.49630991396418117,0.5
2lv1A_6lniA,ShallowMsa_014,24,0.8146802058875481,0.8035714285714286,,,0.8146802058875481,0.8035714285714286
2lv1A_6lniA,ShallowMsa_015,23,0.7811372238274473,0.8666666666666667,,,0.7811372238274473,0.8666666666666667
2lv1A_6lniA,ShallowMsa_016,22,0.38280048893693625,0.3838915470494418,,,0.38280048893693625,0.3838915470494418
2lv1A_6lniA,ShallowMsa_017,22,0.30996047633044654,0.30308142150247414,,,0.30996047633044654,0.30308142150247414
2lv1A_6lniA,ShallowMsa_018,22,0.8509698986000668,0.8571136966727904,,,0.8509698986000668,0.8571136966727904
2lv1A_6lniA,ShallowMsa_019,22,0.413011105978295,0.39177768940147145,,,0.413011105978295,0.39177768940147145
2lv1A_6lniA,ShallowMsa_020,20,0.4015622313678578,0.3508771929824561,,,0.4015622313678578,0.3508771929824561
2lv1A_6lniA,ShallowMsa_021,20,0.5057428068115091,0.5057545507927187,,,0.5057428068115091,0.5057545507927187
2lv1A_6lniA,ShallowMsa_022,19,0.32378354455306346,0.32727272727272727,,,0.32378354455306346,0.32727272727272727
2lv1A_6lniA,ShallowMsa_023,15,0.36147232002246893,0.3584905660377358,,,0.36147232002246893,0.3584905660377358
2lv1A_6lniA,ShallowMsa_024,15,0.4632579343001034,0.4744525547445255,,,0.4632579343001034,0.4744525547445255
2lv1A_6lniA,ShallowMsa_025,14,0.8283419262793871,0.8268654480071921,,,0.8283419262793871,0.8268654480071921
2mwfA_2nntA,ShallowMsa_000,5698,0.44493244594959774,0.44,,,0.44493244594959774,0.44
2mwfA_2nntA,ShallowMsa_001,1178,0.42689588071737117,0.4230769230769231,,,0.42689588071737117,0.4230769230769231
2mwfA_2nntA,ShallowMsa_002,1101,0.39545372982441584,0.4,,,0.39545372982441584,0.4
2mwfA_2nntA,ShallowMsa_003,1031,0.44227786994976037,0.44,,,0.44227786994976037,0.44
2mwfA_2nntA,ShallowMsa_004,760,0.4538813936500368,0.4482758620689655,,,0.4538813936500368,0.4482758620689655
2mwfA_2nntA,ShallowMsa_005,748,0.5261291693999894,0.52,,,0.5261291693999894,0.52
2mwfA_2nntA,ShallowMsa_006,545,0.4389692227936712,0.43478260869565216,,,0.4389692227936712,0.43478260869565216
2mwfA_2nntA,ShallowMsa_007,417,0.5197642938216019,0.5185185185185185,,,0.5197642938216019,0.5185185185185185
2mwfA_2nntA,ShallowMsa_008,409,0.41979031049162446,0.41379310344827586,,,0.41979031049162446,0.41379310344827586
2mwfA_2nntA,ShallowMsa_009,394,0.3826264578528508,0.39285714285714285,,,0.3826264578528508,0.39285714285714285
2mwfA_2nntA,ShallowMsa_010,362,0.7495240637692931,0.7777217741935484,,,0.7495240637692931,0.7777217741935484
2mwfA_2nntA,ShallowMsa_011,332,0.49301584245076385,0.4821200510855683,,,0.49301584245076385,0.4821200510855683
2mwfA_2nntA,ShallowMsa_012,314,0.5045373653350359,0.5172413793103449,,,0.5045373653350359,0.5172413793103449
2mwfA_2nntA,ShallowMsa_013,313,0.3748415661906161,0.36666666666666664,,,0.3748415661906161,0.36666666666666664
2mwfA_2nntA,ShallowMsa_014,308,0.4015228679378114,0.4,,,0.4015228679378114,0.4
2mwfA_2nntA,ShallowMsa_015,302,0.44817737973156,0.44,,,0.44817737973156,0.44
2mwfA_2nntA,ShallowMsa_016,289,0.47070962085915513,0.48,,,0.47070962085915513,0.48
2mwfA_2nntA,ShallowMsa_017,288,0.3931106160670029,0.39642857142857146,,,0.3931106160670029,0.39642857142857146
2mwfA_2nntA,ShallowMsa_018,287,0.3793885608689345,0.3793103448275862,,,0.3793885608689345,0.3793103448275862
2mwfA_2nntA,ShallowMsa_019,265,0.5589891299553829,0.5833333333333334,,,0.5589891299553829,0.5833333333333334
2mwfA_2nntA,ShallowMsa_020,253,0.39784098651632094,0.4,,,0.39784098651632094,0.4
2mwfA_2nntA,ShallowMsa_021,253,0.38594491135730624,0.3870967741935484,,,0.38594491135730624,0.3870967741935484
2mwfA_2nntA,ShallowMsa_022,252,0.31429513931789843,0.31517241379310346,,,0.31429513931789843,0.31517241379310346
2mwfA_2nntA,ShallowMsa_023,250,0.34259535315773915,0.3448275862068966,,,0.34259535315773915,0.3448275862068966
2mwfA_2nntA,ShallowMsa_024,246,0.4440440000804271,0.44,,,0.4440440000804271,0.44
2mwfA_2nntA,ShallowMsa_025,243,0.42889286201534527,0.42857142857142855,,,0.42889286201534527,0.42857142857142855
2mwfA_2nntA,ShallowMsa_026,241,0.467930826946464,0.4666666666666667,,,0.467930826946464,0.4666666666666667
2mwfA_2nntA,ShallowMsa_027,234,0.45909528735797883,0.4583333333333333,,,0.45909528735797883,0.4583333333333333
2mwfA_2nntA,ShallowMsa_028,231,0.4912583726136064,0.4838709677419355,,,0.4912583726136064,0.4838709677419355
2mwfA_2nntA,ShallowMsa_029,223,0.34003043008159206,0.3333333333333333,,,0.34003043008159206,0.3333333333333333
2mwfA_2nntA,ShallowMsa_030,222,0.39820328815178163,0.4,,,0.39820328815178163,0.4
2mwfA_2nntA,ShallowMsa_031,219,0.45180956046453585,0.4482758620689655,,,0.45180956046453585,0.4482758620689655
2mwfA_2nntA,ShallowMsa_032,217,0.5117937105650641,0.5,,,0.5117937105650641,0.5
2mwfA_2nntA,ShallowMsa_033,217,0.3841478408550585,0.39285714285714285,,,0.3841478408550585,0.39285714285714285
2mwfA_2nntA,ShallowMsa_034,214,0.46476821211158326,0.45161290322580644,,,0.46476821211158326,0.45161290322580644
2mwfA_2nntA,ShallowMsa_035,213,0.4694144203991887,0.46153846153846156,,,0.4694144203991887,0.46153846153846156
2mwfA_2nntA,ShallowMsa_036,213,0.4854151932866224,0.5,,,0.4854151932866224,0.5
2mwfA_2nntA,ShallowMsa_037,208,0.44335734896394635,0.44,,,0.44335734896394635,0.44
